fn	_path	beat_scheme	beat_scheme_diff	beat_scheme_length	beat_scheme_repr	beat_scheme_type	meter_ambiguity	meter_constraint_TOTAL	meter_constraint_footmin-f-resolution	meter_constraint_footmin-w-resolution	meter_constraint_strength_w=>-p	meter_constraint_stress_s=>-u	meter_constraint_stress_w=>-p	meter_length_avg_line	meter_length_avg_parse	meter_mpos_s	meter_mpos_ss	meter_mpos_w	meter_mpos_ww	meter_perc_lines_ending_s	meter_perc_lines_ending_w	meter_perc_lines_fourthpos_	meter_perc_lines_fourthpos_s	meter_perc_lines_fourthpos_w	meter_perc_lines_starting_s	meter_perc_lines_starting_w	meter_type_foot	meter_type_head	meter_type_scheme	num_lines	rhyme_scheme	rhyme_scheme_acc_4-Rhyme	rhyme_scheme_acc_Alternating A	rhyme_scheme_acc_Alternating B	rhyme_scheme_acc_Alternating D	rhyme_scheme_acc_Alternating E	rhyme_scheme_acc_Aternating C	rhyme_scheme_acc_Couplet	rhyme_scheme_acc_Enclosed Rhyme	rhyme_scheme_acc_Monk'S Tale Stanza	rhyme_scheme_acc_Octet	rhyme_scheme_acc_Ottava Rima	rhyme_scheme_acc_Quatrain And Triplet	rhyme_scheme_acc_Rhyme Royal	rhyme_scheme_acc_Scottish Stanza	rhyme_scheme_acc_Sestet A	rhyme_scheme_acc_Sestet B	rhyme_scheme_acc_Sonnet A	rhyme_scheme_acc_Sonnet B	rhyme_scheme_acc_Sonnet C	rhyme_scheme_acc_Sonnet D	rhyme_scheme_acc_Sonnet E	rhyme_scheme_acc_Sonnet F	rhyme_scheme_acc_Sonnet G	rhyme_scheme_acc_Sonnet H	rhyme_scheme_acc_Sonnet I	rhyme_scheme_acc_Sonnet J	rhyme_scheme_acc_Sonnet, Petrarchan A	rhyme_scheme_acc_Sonnet, Petrarchan B	rhyme_scheme_acc_Sonnet, Petrarchan C	rhyme_scheme_acc_Sonnet, Petrarchan D	rhyme_scheme_acc_Sonnet, Petrarchan E	rhyme_scheme_acc_Sonnet, Shakespearean	rhyme_scheme_acc_Sonnet, Spenserian	rhyme_scheme_acc_Spenserian Stanza	rhyme_scheme_acc_Triplet	rhyme_scheme_accuracy	rhyme_scheme_form	rhyme_scheme_name	rhymes_l01-l02	rhymes_l01-l03	rhymes_l01-l04	rhymes_l01-l05	rhymes_l01-l06	rhymes_l01-l07	rhymes_l01-l08	rhymes_l01-l09	rhymes_l01-l10	rhymes_l01-l11	rhymes_l01-l12	rhymes_l01-l13	rhymes_l01-l14	rhymes_l02-l03	rhymes_l02-l04	rhymes_l02-l05	rhymes_l02-l06	rhymes_l02-l07	rhymes_l02-l08	rhymes_l02-l09	rhymes_l02-l10	rhymes_l02-l11	rhymes_l02-l12	rhymes_l02-l13	rhymes_l02-l14	rhymes_l03-l04	rhymes_l03-l05	rhymes_l03-l06	rhymes_l03-l07	rhymes_l03-l08	rhymes_l03-l09	rhymes_l03-l10	rhymes_l03-l11	rhymes_l03-l12	rhymes_l03-l13	rhymes_l03-l14	rhymes_l04-l05	rhymes_l04-l06	rhymes_l04-l07	rhymes_l04-l08	rhymes_l04-l09	rhymes_l04-l10	rhymes_l04-l11	rhymes_l04-l12	rhymes_l04-l13	rhymes_l04-l14	rhymes_l05-l06	rhymes_l05-l07	rhymes_l05-l08	rhymes_l05-l09	rhymes_l05-l10	rhymes_l05-l11	rhymes_l05-l12	rhymes_l05-l13	rhymes_l05-l14	rhymes_l06-l07	rhymes_l06-l08	rhymes_l06-l09	rhymes_l06-l10	rhymes_l06-l11	rhymes_l06-l12	rhymes_l06-l13	rhymes_l06-l14	rhymes_l07-l08	rhymes_l07-l09	rhymes_l07-l10	rhymes_l07-l11	rhymes_l07-l12	rhymes_l07-l13	rhymes_l07-l14	rhymes_l08-l09	rhymes_l08-l10	rhymes_l08-l11	rhymes_l08-l12	rhymes_l08-l13	rhymes_l08-l14	rhymes_l09-l10	rhymes_l09-l11	rhymes_l09-l12	rhymes_l09-l13	rhymes_l09-l14	rhymes_l10-l11	rhymes_l10-l12	rhymes_l10-l13	rhymes_l10-l14	rhymes_l11-l12	rhymes_l11-l13	rhymes_l11-l14	rhymes_l12-l13	rhymes_l12-l14	rhymes_l13-l14	syll_scheme	syll_scheme_diff	syll_scheme_length	syll_scheme_repr	syll_scheme_type
corpus/NotSonnets/Z200170102.txt	corpus/NotSonnets/Z200170102.txt	[4]	2.0	1.0	Tetrameter	Invariable	1.35714285714	0.045871559633	0.0	0.0	0.0	0.0366972477064	0.009174311926610001	8.0	8.0	0.522935779817		0.449541284404	0.0275229357798	1.0			0.8571428571430001	0.14285714285700002	0.357142857143	0.642857142857	binary	final	iambic	14.0	[u'Sonnet, Shakespearean', u'abab cdcd efefgg']																	0.45454545454499995	0.444444444444		0.38461538461499994												0.8571428571430001	0.4			0.857142857143	abab cdcd efefgg	Sonnet, Shakespearean		1.0													1.0																																	1.0									1.0																					1.0					1.0								1.0	[8]	2.0	1.0	8	Invariable
corpus/NotSonnets/Z200467435.txt	corpus/NotSonnets/Z200467435.txt	[4, 4, 3, 4, 4, 4, 4]	3.0	7.0	Complex (4-4-3-4-4-4-4)	Complex	1.8571428571400002	0.114285714286	0.0	0.0	0.0	0.047619047619	0.06666666666669999	7.6428571428600005	7.6428571428600005	0.504761904762		0.47619047618999993	0.0190476190476	0.8571428571430001	0.14285714285700002		0.928571428571	0.07142857142860001	0.214285714286	0.785714285714	binary	final	iambic	14.0	[u'Couplet', u'aa']							1.0					0.28571428571400004	0.222222222222				0.235294117647								0.2											1.0	aa	Couplet	1.0																									1.0																					1.0	1.0	1.0							1.0	1.0							1.0													1.0									1.0					1.0	[8]	5.0	1.0	8	Invariable
corpus/NotSonnets/Z200377009.txt	corpus/NotSonnets/Z200377009.txt	[4, 4, 5, 5, 5, 5, 5]	5.0	7.0	Complex (4-4-5-5-5-5-5)	Complex	3.2857142857099997	0.17037037037	0.022222222222199998	0.0	0.0	0.09629629629629999	0.051851851851900006	10.0714285714	10.0714285714	0.45925925925899996	0.014814814814799999	0.49629629629600003	0.029629629629599998	0.428571428571	0.5714285714289999		0.928571428571	0.07142857142860001	0.07142857142860001	0.928571428571	binary	final	iambic	14.0	[u'Couplet', u'aa']							1.0					0.14285714285700002	0.166666666667				0.133333333333								0.0769230769231											1.0	aa	Couplet	1.0																									1.0																					1.0																	1.0													1.0									1.0					1.0	[10]	7.0	1.0	10	Invariable
corpus/NotSonnets/Z300364349.txt	corpus/NotSonnets/Z300364349.txt	[4, 3, 4, 3, 4, 3, 3]	21.0	7.0	Complex (4-3-4-3-4-3-3)	Complex	2.3571428571400004	0.181818181818	0.012987012987	0.0	0.0	0.0779220779221	0.0909090909091	5.8571428571399995	5.8571428571399995	0.467532467532	0.025974025974	0.467532467532	0.038961038961	0.5	0.5	0.214285714286	0.5714285714289999	0.214285714286	0.428571428571	0.5714285714289999	binary	final	iambic	14.0	[u'Couplet', u'aa']							-0.8571428571430001			-0.928571428571		-0.9				-0.888888888889																			-0.933333333333	-0.857142857143	aa	Couplet	1.0	1.0	1.0			1.0	1.0	1.0	1.0	1.0	1.0	1.0		1.0	1.0			1.0	1.0	1.0	1.0	1.0	1.0	1.0		1.0			1.0	1.0	1.0	1.0	1.0	1.0	1.0				1.0	1.0	1.0	1.0	1.0	1.0	1.0		1.0																	1.0	1.0	1.0	1.0	1.0	1.0		1.0	1.0	1.0	1.0	1.0		1.0	1.0	1.0	1.0		1.0	1.0	1.0		1.0	1.0		1.0			[10, 4, 6, 4, 6, 4, 6]	23.0	7.0	Complex (10-4-6-4-6-4-6)	Complex
corpus/NotSonnets/Z200315547.txt	corpus/NotSonnets/Z200315547.txt	[5]	2.0	1.0	Pentameter	Invariable	1.7142857142899999	0.08029197080289999	0.0	0.0	0.0	0.0729927007299	0.0072992700729899995	9.85714285714	9.85714285714	0.503649635036		0.489051094891	0.0072992700729899995	1.0			1.0		0.07142857142860001	0.928571428571	binary	final	iambic	14.0	[u'Couplet', u'aa']							0.5714285714289999					0.236111111111						0.28571428571400004							0.28571428571400004							0.28571428571400004				0.571428571429	aa	Couplet	1.0	1.0	1.0											1.0	1.0											1.0																					1.0	1.0								1.0																		1.0			1.0	1.0				1.0									1.0	[10]	2.0	1.0	10	Invariable
corpus/NotSonnets/Z400466396.txt	corpus/NotSonnets/Z400466396.txt	[4]	2.0	1.0	Tetrameter	Invariable	1.64285714286	0.0733944954128	0.0	0.0	0.0	0.0366972477064	0.0366972477064	7.92857142857	7.92857142857	0.504587155963		0.477064220183	0.0183486238532	0.928571428571	0.07142857142860001		0.928571428571	0.07142857142860001	0.14285714285700002	0.8571428571430001	binary	final	iambic	14.0	[u'Sonnet G', u'abba acca ddeffe']							0.28571428571400004																0.5				0.25		0.318181818182	0.190476190476						0.5	abba acca ddeffe	Sonnet G			1.0	1.0										1.0																							1.0																					1.0	1.0					1.0													1.0											1.0	1.0			[8]	1.0	1.0	8	Invariable
corpus/Sonnets/Z200190966.txt	corpus/Sonnets/Z200190966.txt	[5, 4]	7.0	2.0	Alternating (pentameter-tetrameter)	Alternating	3.35714285714	0.147286821705	0.031007751938	0.0	0.0	0.046511627906999996	0.06976744186049999	9.71428571429	9.71428571429	0.511627906977		0.43410852713200004	0.054263565891500005	0.785714285714	0.214285714286		0.8571428571430001	0.14285714285700002	0.428571428571	0.5714285714289999	binary	final	iambic	14.0	[u'Sonnet, Petrarchan A', u'abba abba cdecde']																						0.6					0.736842105263	0.636363636364	0.608695652174		0.736842105263					0.736842105263	abba abba cdecde	Sonnet, Petrarchan A			1.0	1.0			1.0							1.0			1.0	1.0										1.0	1.0								1.0			1.0									1.0							1.0																							1.0		1.0	1.0		1.0			1.0			1.0		[10]	6.0	1.0	10	Invariable
corpus/Sonnets/Z300494062.txt	corpus/Sonnets/Z300494062.txt	[4, 5, 5, 5, 5, 5, 5]	3.0	7.0	Complex (4-5-5-5-5-5-5)	Complex	2.2142857142900003	0.105263157895	0.0075187969924799996	0.0	0.0	0.037593984962400004	0.0601503759398	9.85714285714	9.85714285714	0.488721804511	0.015037593984999998	0.47368421052599996	0.0225563909774	0.8571428571430001	0.14285714285700002		0.928571428571	0.07142857142860001	0.214285714286	0.785714285714	binary	final	iambic	14.0	[u'Sonnet G', u'abba acca ddeffe']																							0.636363636364	0.307692307692	0.4		0.294117647059		0.368421052632							0.636363636364	abba acca ddeffe	Sonnet G			1.0											1.0																																			1.0							1.0																					1.0											1.0	1.0			[10]	2.0	1.0	10	Invariable
corpus/NotSonnets/Z200479958.txt	corpus/NotSonnets/Z200479958.txt	[5, 5, 4, 5, 5, 5, 5]	11.0	7.0	Complex (5-5-4-5-5-5-5)	Complex	1.8571428571400002	0.0725806451613	0.00806451612903	0.00806451612903	0.0	0.0322580645161	0.024193548387099997	9.14285714286	9.14285714286	0.5	0.00806451612903	0.467741935484	0.024193548387099997	0.8571428571430001	0.14285714285700002		0.8571428571430001	0.14285714285700002	0.28571428571400004	0.714285714286	binary	final	iambic	14.0	[u'Couplet', u'aa']							1.0					0.14285714285700002	0.166666666667				0.133333333333								0.0769230769231											1.0	aa	Couplet	1.0																									1.0																					1.0																	1.0													1.0									1.0					1.0	[10, 8, 8, 10, 10, 10, 8]	9.0	7.0	Complex (10-8-8-10-10-10-8)	Complex
corpus/Sonnets/Z300215155.txt	corpus/Sonnets/Z300215155.txt	[5]	2.0	1.0	Pentameter	Invariable	2.1428571428599996	0.114285714286	0.0	0.0	0.0	0.0785714285714	0.035714285714300006	10.142857142899999	10.142857142899999	0.492857142857		0.492857142857	0.0142857142857	0.8571428571430001	0.14285714285700002		0.928571428571	0.07142857142860001		1.0	binary	final	iambic	14.0	[u'Sonnet, Shakespearean', u'abab cdcd efefgg']												0.46666666666699996					0.545454545455	0.555555555556														1.0	0.46666666666699996			1.0	abab cdcd efefgg	Sonnet, Shakespearean		1.0													1.0																																	1.0									1.0																					1.0					1.0								1.0	[10]	2.0	1.0	10	Invariable
corpus/Sonnets/Z300494042.txt	corpus/Sonnets/Z300494042.txt	[5]	2.0	1.0	Pentameter	Invariable	1.78571428571	0.111111111111	0.014814814814799999	0.0	0.0	0.0592592592593	0.037037037037	10.0	10.0	0.49629629629600003	0.014814814814799999	0.46666666666699996	0.022222222222199998	1.0			0.928571428571	0.07142857142860001	0.214285714286	0.785714285714	binary	final	iambic	14.0	[u'Sonnet, Shakespearean', u'abab cdcd efefgg']												0.46666666666699996	0.46666666666699996							0.357142857143				0.307692307692								0.555555555556				0.555555555556	abab cdcd efefgg	Sonnet, Shakespearean		1.0													1.0																																		1.0							1.0																						1.0					1.0								1.0	[10]	4.0	1.0	10	Invariable
corpus/Sonnets/Z300472843.txt	corpus/Sonnets/Z300472843.txt	[5]	8.0	1.0	Pentameter	Invariable	2.3571428571400004	0.08633093525180001	0.0143884892086	0.0	0.0	0.0215827338129	0.05035971223019999	10.285714285700001	10.285714285700001	0.496402877698	0.00719424460432	0.46762589928099996	0.0287769784173	0.785714285714	0.214285714286		0.785714285714	0.214285714286	0.28571428571400004	0.714285714286	binary	final	iambic	14.0	[u'Sonnet, Petrarchan A', u'abba abba cdecde']																											0.8125	0.6	0.65	0.705882352941	0.705882352941					0.8125	abba abba cdecde	Sonnet, Petrarchan A			1.0	1.0			1.0							1.0			1.0	1.0										1.0	1.0								1.0			1.0									1.0							1.0																									1.0			1.0		1.0						[10]	4.0	1.0	10	Invariable
corpus/Sonnets/Z300145316.txt	corpus/Sonnets/Z300145316.txt	[5, 4, 5, 5, 5, 4, 7]	11.0	7.0	Complex (5-4-5-5-5-4-7)	Complex	2.0714285714300003	0.11940298507500001	0.0	0.0	0.0	0.037313432835800006	0.0820895522388	9.64285714286	9.64285714286	0.492537313433	0.007462686567159999	0.5		0.8571428571430001	0.14285714285700002		0.785714285714	0.214285714286	0.14285714285700002	0.8571428571430001	binary	final	iambic	14.0	[u'Sonnet A', u'abab cdcd eefeff']																	0.666666666667			0.46666666666699996	0.4375											0.545454545455	0.470588235294			0.666666666667	abab cdcd eefeff	Sonnet A		1.0													1.0																																	1.0									1.0	1.0													1.0												1.0				1.0	1.0			1.0	[10, 8, 10, 10, 10, 8, 12]	16.0	7.0	Complex (10-8-10-10-10-8-12)	Complex
corpus/Sonnets/Z200344685.txt	corpus/Sonnets/Z200344685.txt	[5]	0.0	1.0	Pentameter	Invariable	2.9285714285699997	0.13138686131400001	0.014598540146	0.0	0.0	0.0729927007299	0.043795620438	10.285714285700001	10.285714285700001	0.481751824818	0.029197080292	0.467153284672	0.021897810219	1.0			1.0		0.214285714286	0.785714285714	binary	final	iambic	14.0	[u'Sonnet I', u'abba cddc effegg']																							0.38461538461499994	0.307692307692	0.555555555556		0.46666666666699996		0.368421052632							0.555555555556	abba cddc effegg	Sonnet I			1.0											1.0																																			1.0							1.0																							1.0					1.0				1.0				[10]	4.0	1.0	10	Invariable
corpus/Sonnets/Z300286762.txt	corpus/Sonnets/Z300286762.txt	[5]	14.0	1.0	Pentameter	Invariable	1.78571428571	0.0839694656489	0.0	0.0076335877862600005	0.0	0.0381679389313	0.0381679389313	9.42857142857	9.42857142857	0.511450381679		0.480916030534	0.0076335877862600005	0.928571428571	0.07142857142860001	0.07142857142860001	0.714285714286	0.214285714286	0.28571428571400004	0.714285714286	binary	final	iambic	14.0	[u'Sonnet E', u'abab cbcd cdedee']																	0.222222222222		0.294117647059		0.315789473684			0.222222222222				0.25								0.315789473684	abab cbcd cdedee	Sonnet E															1.0		1.0		1.0								1.0											1.0		1.0																	1.0								1.0																		1.0		1.0		1.0			1.0		[10]	14.0	1.0	10	Invariable
corpus/NotSonnets/Z200669785.txt	corpus/NotSonnets/Z200669785.txt	[5]	8.0	1.0	Pentameter	Invariable	1.78571428571	0.0763358778626	0.0076335877862600005	0.0	0.0	0.0458015267176	0.0229007633588	9.92857142857	9.92857142857	0.480916030534	0.0229007633588	0.45801526717600005	0.0381679389313	0.928571428571	0.07142857142860001		0.928571428571	0.07142857142860001	0.14285714285700002	0.8571428571430001	binary	final	iambic	14.0	[u'Sonnet, Petrarchan A', u'abba abba cdecde']																							0.46666666666699996				0.733333333333		0.578947368421	0.444444444444	0.444444444444					0.733333333333	abba abba cdecde	Sonnet, Petrarchan A			1.0	1.0			1.0										1.0												1.0								1.0			1.0									1.0																														1.0					1.0				1.0				[10]	7.0	1.0	10	Invariable
corpus/Sonnets/Z300482227.txt	corpus/Sonnets/Z300482227.txt	[5]	2.0	1.0	Pentameter	Invariable	2.7857142857099997	0.125925925926	0.022222222222199998	0.0	0.0	0.044444444444399996	0.0592592592593	10.142857142899999	10.142857142899999	0.511111111111		0.437037037037	0.051851851851900006	0.714285714286	0.28571428571400004		0.8571428571430001	0.14285714285700002	0.5	0.5	binary	final	iambic	14.0	[u'Sonnet, Petrarchan B', u'abba abba cdcdcd']																								0.35294117647100004				0.47619047618999993	0.28	0.33333333333299997	0.33333333333299997					0.47619047619	abba abba cdcdcd	Sonnet, Petrarchan B			1.0	1.0										1.0				1.0											1.0								1.0																					1.0		1.0		1.0												1.0				1.0		1.0					1.0		1.0					[10]	4.0	1.0	10	Invariable
corpus/NotSonnets/Z200236398.txt	corpus/NotSonnets/Z200236398.txt	[4, 3, 4, 3, 4, 3, 3]	19.0	7.0	Complex (4-3-4-3-4-3-3)	Complex	1.57142857143	0.166666666667	0.0	0.0	0.0	0.07142857142860001	0.0952380952381	6.3571428571399995	6.3571428571399995	0.488095238095		0.452380952381	0.05952380952380001	0.5	0.5	0.07142857142860001	0.28571428571400004	0.642857142857	0.357142857143	0.642857142857	binary	initial	trochaic	14.0	[u'Sonnet F', u'abba abba cbbcbc']												0.0										0.0		0.0				0.0					0.0			0.0	abba abba cbbcbc	Sonnet F	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	[8, 6, 8, 6, 8, 8, 4]	16.0	7.0	Complex (8-6-8-6-8-8-4)	Complex
corpus/NotSonnets/Z400525319.txt	corpus/NotSonnets/Z400525319.txt	[4, 3, 3, 3, 3, 4, 4]	3.0	7.0	Complex (4-3-3-3-3-4-4)	Complex	2.1428571428599996	0.105263157895	0.0105263157895	0.0	0.0	0.052631578947400004	0.0421052631579	7.285714285710001	7.285714285710001	0.494736842105		0.431578947368	0.0736842105263	0.357142857143	0.642857142857		0.07142857142860001	0.928571428571	0.5714285714289999	0.428571428571	binary	initial	trochaic	14.0	[u'Sonnet, Shakespearean', u'abab cdcd efefgg']																	0.363636363636	0.33333333333299997		0.307692307692												0.714285714286	0.33333333333299997			0.714285714286	abab cdcd efefgg	Sonnet, Shakespearean		1.0													1.0									1.0	1.0																				1.0	1.0		1.0									1.0																					1.0					1.0								1.0	[8, 6, 8, 8, 6, 8, 8]	9.0	7.0	Complex (8-6-8-8-6-8-8)	Complex
corpus/NotSonnets/Z200403555.txt	corpus/NotSonnets/Z200403555.txt	[4]	6.0	1.0	Tetrameter	Invariable	1.7142857142899999	0.11818181818199999	0.0	0.0	0.0	0.0363636363636	0.0818181818182	8.0	8.0	0.490909090909	0.00909090909091	0.490909090909	0.00909090909091	0.785714285714	0.214285714286		0.928571428571	0.07142857142860001	0.214285714286	0.785714285714	binary	final	iambic	14.0	[u'Couplet', u'aa']							1.0					0.14285714285700002	0.166666666667				0.133333333333								0.0769230769231											1.0	aa	Couplet	1.0																									1.0																					1.0																	1.0													1.0									1.0					1.0	[8]	6.0	1.0	8	Invariable
corpus/NotSonnets/Z400204490.txt	corpus/NotSonnets/Z400204490.txt	[4, 3, 6, 8, 6, 4, 5]	51.0	7.0	Complex (4-3-6-8-6-4-5)	Complex	35.3571428571	0.275590551181	0.047244094488199995	0.023622047244099997	0.0	0.07086614173229999	0.133858267717	10.142857142899999	10.142857142899999	0.409448818898	0.07086614173229999	0.472440944882	0.047244094488199995	0.28571428571400004	0.714285714286	0.14285714285700002	0.5	0.357142857143	0.357142857143	0.642857142857	binary	final	iambic	14.0	[u'Sonnet H', u'abba cddc efefef']							0.14285714285700002					0.14285714285700002												0.33333333333299997				0.2				0.181818181818				0.333333333333	abba cddc efefef	Sonnet H	1.0	1.0												1.0																							1.0	1.0	1.0	1.0	1.0		1.0		1.0		1.0	1.0	1.0	1.0		1.0		1.0		1.0	1.0	1.0		1.0		1.0		1.0	1.0		1.0		1.0		1.0		1.0		1.0			1.0		1.0			1.0		1.0		1.0			1.0		[12, 8]	67.0	2.0	Alternating (12-8)	Alternating
corpus/Sonnets/Z300134385.txt	corpus/Sonnets/Z300134385.txt	[5, 4, 5, 5, 4, 5, 5]	13.0	7.0	Complex (5-4-5-5-4-5-5)	Complex	3.7142857142900003	0.17796610169500002	0.0169491525424	0.0	0.0	0.050847457627099996	0.110169491525	8.85714285714	8.85714285714	0.49152542372900004	0.0169491525424	0.457627118644	0.0338983050847	0.642857142857	0.357142857143		0.642857142857	0.357142857143	0.5	0.5	binary	final	iambic	14.0	[u'Sonnet, Petrarchan A', u'abba abba cdecde']													0.271428571429				0.23076923076900002								0.3		0.3125		0.25							0.3125	abba abba cdecde	Sonnet, Petrarchan A		1.0													1.0																																		1.0							1.0																							1.0					1.0				1.0				[10, 8, 10, 8, 6, 10, 10]	13.0	7.0	Complex (10-8-10-8-6-10-10)	Complex
corpus/NotSonnets/Z200577708.txt	corpus/NotSonnets/Z200577708.txt	[5]	0.0	1.0	Pentameter	Invariable	2.3571428571400004	0.105960264901	0.0132450331126	0.0	0.0	0.046357615894	0.046357615894	11.0	11.0	0.456953642384	0.00662251655629	0.523178807947	0.0132450331126		1.0		0.928571428571	0.07142857142860001	0.214285714286	0.785714285714	binary	final	iambic	14.0	[u'Couplet', u'aa']							1.0					0.14285714285700002	0.166666666667				0.133333333333								0.0769230769231											1.0	aa	Couplet	1.0																									1.0																					1.0																	1.0													1.0									1.0					1.0	[11]	7.0	1.0	11	Invariable
corpus/NotSonnets/Z300367246.txt	corpus/NotSonnets/Z300367246.txt	[5]	16.0	1.0	Pentameter	Invariable	5.21428571429	0.23076923076900002	0.0307692307692	0.0153846153846	0.0	0.08461538461539998	0.1	10.0	10.0	0.476923076923	0.0153846153846	0.446153846154	0.061538461538500004	0.5714285714289999	0.428571428571		0.5714285714289999	0.428571428571	0.28571428571400004	0.714285714286	binary	final	iambic	14.0	[u'Quatrain And Triplet', u'ababccc']							0.14285714285700002					0.18333333333299998	0.08333333333330001											0.08333333333330001								0.111111111111				0.183333333333	ababccc	Quatrain And Triplet	1.0	1.0	1.0			1.0			1.0			1.0	1.0	1.0	1.0			1.0			1.0			1.0	1.0	1.0			1.0			1.0			1.0	1.0			1.0			1.0			1.0	1.0	1.0																			1.0			1.0	1.0				1.0				1.0						1.0	1.0						1.0	[12, 8, 12, 8, 8, 12, 12]	19.0	7.0	Complex (12-8-12-8-8-12-12)	Complex
corpus/Sonnets/Z200472675.txt	corpus/Sonnets/Z200472675.txt	[5, 5, 5, 5, 5, 4, 5]	11.0	7.0	Complex (5-5-5-5-5-4-5)	Complex	2.4285714285699997	0.15873015873	0.00793650793651	0.0	0.0	0.0555555555556	0.0952380952381	9.35714285714	9.35714285714	0.5		0.460317460317	0.0396825396825	0.785714285714	0.214285714286		0.642857142857	0.357142857143	0.214285714286	0.785714285714	binary	final	iambic	14.0	[u'Sonnet, Petrarchan A', u'abba abba cdecde']																											0.8125	0.6	0.65	0.705882352941	0.705882352941					0.8125	abba abba cdecde	Sonnet, Petrarchan A			1.0	1.0			1.0							1.0			1.0	1.0										1.0	1.0								1.0			1.0									1.0							1.0																									1.0			1.0		1.0						[10, 10, 10, 10, 10, 8, 10]	10.0	7.0	Complex (10-10-10-10-10-8-10)	Complex
corpus/NotSonnets/Z200153067.txt	corpus/NotSonnets/Z200153067.txt	[6, 6, 6, 5, 5, 4, 5]	9.0	7.0	Complex (6-6-6-5-5-4-5)	Complex	6.28571428571	0.267605633803	0.0422535211268	0.0	0.0	0.09859154929580001	0.12676056338	11.4285714286	11.4285714286	0.457746478873	0.0352112676056	0.415492957746	0.0915492957746	0.428571428571	0.5714285714289999		0.14285714285700002	0.8571428571430001	0.428571428571	0.5714285714289999	binary	initial	trochaic	14.0	[u'Couplet', u'aa']							0.5714285714289999						0.14285714285700002							0.15	0.14285714285700002					0.14285714285700002										0.571428571429	aa	Couplet	1.0		1.0												1.0												1.0	1.0			1.0																1.0			1.0								1.0						1.0																		1.0	1.0			1.0					1.0	[12]	8.0	1.0	12	Invariable
corpus/NotSonnets/Z300202663.txt	corpus/NotSonnets/Z300202663.txt	[3]	28.0	1.0	Trimeter	Invariable	2.0714285714300003	0.14953271027999998	0.00934579439252	0.0	0.0	0.11214953271	0.0280373831776	7.785714285710001	7.785714285710001	0.457943925234	0.00934579439252	0.5233644859809999	0.00934579439252	0.14285714285700002	0.8571428571430001		0.785714285714	0.214285714286	0.357142857143	0.642857142857	binary	final	iambic	14.0	[u'Rhyme Royal', u'ababbcc']							0.14285714285700002						0.2							0.0769230769231						0.07142857142860001							0.0625			0.2	ababbcc	Rhyme Royal		1.0	1.0		1.0	1.0	1.0	1.0	1.0			1.0	1.0			1.0										1.0		1.0	1.0	1.0	1.0	1.0			1.0	1.0		1.0	1.0	1.0	1.0	1.0			1.0	1.0										1.0	1.0	1.0	1.0			1.0	1.0	1.0	1.0	1.0			1.0	1.0	1.0	1.0			1.0	1.0	1.0			1.0	1.0			1.0	1.0	1.0					1.0	[8, 8, 8, 10, 6, 8, 8]	30.0	7.0	Complex (8-8-8-10-6-8-8)	Complex
corpus/NotSonnets/Z200647871.txt	corpus/NotSonnets/Z200647871.txt	[4]	8.0	1.0	Tetrameter	Invariable	4.57142857143	0.217391304348	0.0	0.0	0.0	0.08695652173910001	0.130434782609	8.5	8.5	0.46956521739100004		0.495652173913	0.0347826086957	0.07142857142860001	0.928571428571		0.357142857143	0.642857142857	0.428571428571	0.5714285714289999	binary	initial	trochaic	14.0	[u'Sonnet C', u'ababacdc edefef']																	0.157894736842		0.222222222222									0.153846153846	0.148148148148			0.1875				0.222222222222	ababacdc edefef	Sonnet C				1.0				1.0				1.0			1.0														1.0				1.0																	1.0				1.0			1.0										1.0													1.0			1.0									[8, 10]	10.0	2.0	Alternating (8-10)	Alternating
corpus/NotSonnets/Z300657644.txt	corpus/NotSonnets/Z300657644.txt	[4]	8.0	1.0	Tetrameter	Invariable	2.2857142857099997	0.09708737864080001	0.0	0.0	0.0	0.0679611650485	0.0291262135922	7.92857142857	7.92857142857	0.49514563106799997	0.00970873786408	0.42718446601899995	0.0679611650485	0.8571428571430001	0.14285714285700002		0.928571428571	0.07142857142860001	0.214285714286	0.785714285714	binary	final	iambic	14.0	[u'Sonnet, Shakespearean', u'abab cdcd efefgg']																	0.45454545454499995	0.444444444444		0.38461538461499994												0.8571428571430001	0.4			0.857142857143	abab cdcd efefgg	Sonnet, Shakespearean		1.0													1.0																																	1.0									1.0																					1.0					1.0								1.0	[8]	1.0	1.0	8	Invariable
